wedding,n_people,n_tables,total_happiness,mean_happiness,median_happiness,min_happiness,max_happiness,n_lonely,seconds
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,-2940,-20.416666666666668,48.5,-304,261,0,0.04614094
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,78,0.5416666666666666,4.5,-221,207,0,0.046047115
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,-142,-0.9861111111111112,-23.5,-257,270,1,0.047057523
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,-2660,-18.47222222222222,11.5,-283,270,0,0.046125454
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,1602,11.125,-18.5,-189,330,0,0.046186845
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,-4984,-34.611111111111114,18.0,-238,326,1,0.047355551
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,176,1.2222222222222223,0.5,-249,273,0,0.046151352
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,-1920,-13.333333333333334,75.5,-315,198,0,0.046197459
./weddings/tense-suite/tense_012_012_4110591689.txt,144,12,1882,13.069444444444445,28.5,-213,244,0,0.046427733
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,-2018,-10.295918367346939,5.5,-263,316,0,0.086669434
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,-1574,-8.03061224489796,57.5,-321,268,0,0.086429885
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,-130,-0.6632653061224489,-82.5,-270,265,0,0.086568107
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,-1884,-9.612244897959183,-23.0,-284,393,0,0.086317898
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,-2574,-13.13265306122449,3.5,-259,267,0,0.08697072
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,-2500,-12.755102040816327,69.5,-238,308,0,0.086858793
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,1436,7.326530612244898,12.5,-283,277,0,0.086748821
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,-4032,-20.571428571428573,17.0,-312,207,0,0.086353374
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,1344,6.857142857142857,24.0,-282,347,0,0.08629916
./weddings/tense-suite/tense_014_014_1221984342.txt,196,14,1288,6.571428571428571,-107.0,-240,363,0,0.08635498
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,-460,-2.3469387755102042,12.0,-277,283,0,0.086808014
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,684,3.489795918367347,9.5,-207,391,0,0.086477586
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,3338,17.03061224489796,83.0,-345,287,0,0.086209151
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,5816,29.6734693877551,-5.5,-319,283,0,0.086496832
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,548,2.795918367346939,8.0,-234,305,0,0.086561254
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,-1416,-7.224489795918367,-36.0,-275,283,0,0.086285711
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,-36,-0.1836734693877551,-44.5,-238,265,0,0.086693823
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,2890,14.744897959183673,7.5,-267,302,0,0.086237064
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,3838,19.581632653061224,73.0,-243,373,0,0.086613902
./weddings/tense-suite/tense_014_014_1956484496.txt,196,14,1262,6.438775510204081,117.5,-279,289,0,0.086343438
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,4874,24.867346938775512,127.5,-276,363,0,0.086778272
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,3872,19.755102040816325,22.5,-300,253,0,0.086349736
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,1410,7.1938775510204085,3.5,-282,258,0,0.086353036
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,-382,-1.9489795918367347,-99.5,-251,361,0,0.086334842
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,650,3.316326530612245,22.5,-299,238,0,0.086497899
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,-2604,-13.285714285714286,-130.0,-278,229,0,0.086680709
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,914,4.663265306122449,-70.0,-289,340,0,0.08640662
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,3110,15.86734693877551,106.5,-313,276,0,0.086633924
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,3136,16.0,89.0,-293,355,0,0.086682546
./weddings/tense-suite/tense_014_014_2388628961.txt,196,14,2526,12.887755102040817,-50.5,-195,253,0,0.086425578
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,-354,-1.8061224489795917,-30.0,-258,349,0,0.086497069
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,-2768,-14.122448979591837,-72.5,-296,244,0,0.086521092
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,-2220,-11.326530612244898,-34.5,-274,344,0,0.086669703
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,688,3.510204081632653,46.0,-275,325,0,0.0865849
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,-504,-2.5714285714285716,74.5,-355,247,0,0.087268269
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,1360,6.938775510204081,18.0,-227,388,0,0.086556263
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,1246,6.357142857142857,-100.5,-329,267,0,0.087404495
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,2074,10.581632653061224,-17.0,-269,358,0,0.086345705
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,4968,25.346938775510203,1.5,-182,283,0,0.086474617
./weddings/tense-suite/tense_014_014_3092484590.txt,196,14,-2720,-13.877551020408163,-63.5,-270,239,0,0.086288899
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,-5584,-28.489795918367346,-81.5,-291,274,0,0.08641356
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,-978,-4.989795918367347,-57.0,-285,290,0,0.086464626
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,-3308,-16.877551020408163,-44.5,-270,308,0,0.086298448
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,-3728,-19.020408163265305,-85.0,-345,234,0,0.086538889
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,758,3.86734693877551,13.0,-368,261,0,0.086460436
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,-2846,-14.520408163265307,178.0,-284,230,0,0.086565612
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,998,5.091836734693878,5.0,-333,241,0,0.08642137
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,744,3.795918367346939,1.5,-236,300,0,0.08645206
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,-222,-1.1326530612244898,185.5,-306,269,0,0.086285768
./weddings/tense-suite/tense_014_014_699834412.txt,196,14,-1050,-5.357142857142857,41.0,-266,248,0,0.086331388
